taxon_id;family;subfamily;genus;subgenus;specific_epithet;authority;infraspecific_marker;infraspecific_epithet;infraspecific_authority
Bachia_lineata;Gymnophthalmidae;Cercosaurinae;Bachia;;lineata;BOULENGER, 1903;;;
Bachia_marcelae;Gymnophthalmidae;Cercosaurinae;Bachia;;marcelae;DONOSO-BARROS & GARRIDO, 1964;;;
Bachia_micromela;Gymnophthalmidae;Cercosaurinae;Bachia;;micromela;RODRIGUES, PAVAN & CURCIO, 2007;;;
Bachia_oxyrhina;Gymnophthalmidae;Cercosaurinae;Bachia;;oxyrhina;RODRIGUES, CAMACHO, SALES-NUNES, SOUSA-RECODER, TEIXEIRA JR., VALDUJO, GHELLERE, MOTT & NOGUEIRA, 2008;;;
Bachia_pallidiceps;Gymnophthalmidae;Cercosaurinae;Bachia;;pallidiceps;(COPE, 1862);;;
Bachia_panoplia;Gymnophthalmidae;Cercosaurinae;Bachia;;panoplia;THOMAS, 1965;;;
Bachia_peruana;Gymnophthalmidae;Cercosaurinae;Bachia;;peruana;(WERNER, 1901);;;
Bachia_psamophila;Gymnophthalmidae;Cercosaurinae;Bachia;;psamophila;RODRIGUES, PAVAN & CURCIO, 2007;;;
Bachia_pyburni;Gymnophthalmidae;Cercosaurinae;Bachia;;pyburni;KIZIRIAN & MCDIARMID, 1998;;;
Bachia_remota;Gymnophthalmidae;Cercosaurinae;Bachia;;remota;RIBEIRO-JÚNIOR, DA SILVA & LIMA, 2016;;;
Bachia_scaea;Gymnophthalmidae;Cercosaurinae;Bachia;;scaea;TEIXEIRA, DAL VECHIO, SALES-NUNES, MOLLO-NETO, MOREIRA-LOBO, STORTI, JUNQUEIRA-GAIGA, FREIRE-DIAS & RODRIGUES, 2013;;;
Bachia_scolecoides;Gymnophthalmidae;Cercosaurinae;Bachia;;scolecoides;VANZOLINI, 1961;;;
Bachia_talpa;Gymnophthalmidae;Cercosaurinae;Bachia;;talpa;RUTHVEN, 1925;;;
Bachia_trinitatis;Gymnophthalmidae;Cercosaurinae;Bachia;;trinitatis;(BARBOUR, 1914);;;
Bachia_trisanale;Gymnophthalmidae;Cercosaurinae;Bachia;;trisanale;(COPE, 1868);;;
Bachia_trisanale_abendrothi;Gymnophthalmidae;Cercosaurinae;Bachia;;trisanale;(COPE, 1868);subsp.;abendrothi;(PETERS, 1871)
Bachia_trisanale_trisanale;Gymnophthalmidae;Cercosaurinae;Bachia;;trisanale;(COPE, 1868);subsp.;trisanale;(COPE, 1868)
Bachia_trisanale_vermiformis;Gymnophthalmidae;Cercosaurinae;Bachia;;trisanale;(COPE, 1868);subsp.;vermiformis;(COPE, 1874)
Bachia_whitei;Gymnophthalmidae;Cercosaurinae;Bachia;;whitei;MURPHY, SALVI, SANTOS, BRASWELL, CHARLES, BORZÉE & JOWERS, 2019;;;
Baikia_africana;Amphisbaenidae;;Baikia;;africana;GRAY, 1865;;;
Baliodryas_steinbachi;Colubridae;Dipsadinae;Baliodryas;;steinbachi;(BOULENGER, 1905);;;
Bamanophis_dorri;Colubridae;Colubrinae;Bamanophis;;dorri;(LATASTE, 1888);;;
Barisia_ciliaris;Anguidae;Gerrhonotinae;Barisia;;ciliaris;(SMITH, 1942);;;
Barisia_herrerae;Anguidae;Gerrhonotinae;Barisia;;herrerae;ZALDÎVAR-RIVERÓN & NIETO-MONTES DE OCA, 2002;;;
Barisia_imbricata;Anguidae;Gerrhonotinae;Barisia;;imbricata;(WIEGMANN, 1828);;;
Barisia_jonesi;Anguidae;Gerrhonotinae;Barisia;;jonesi;GUILLETTE & SMITH, 1982;;;
Barisia_levicollis;Anguidae;Gerrhonotinae;Barisia;;levicollis;STEJNEGER, 1890;;;
Barisia_planifrons;Anguidae;Gerrhonotinae;Barisia;;planifrons;(BOCOURT, 1878);;;
Barisia_rudicollis;Anguidae;Gerrhonotinae;Barisia;;rudicollis;(WIEGMANN, 1828);;;
Barkudia_insularis;Scincidae;Scincinae;Barkudia;;insularis;ANNANDALE, 1917;;;
Barkudia_melanosticta;Scincidae;Scincinae;Barkudia;;melanosticta;(SCHNEIDER, 1801);;;
Basiliscus_basiliscus;Corytophanidae;;Basiliscus;;basiliscus;(LINNAEUS, 1758);;;
Basiliscus_basiliscus_barbouri;Corytophanidae;;Basiliscus;;basiliscus;(LINNAEUS, 1758);subsp.;barbouri;RUTHVEN, 1914
Basiliscus_basiliscus_basiliscus;Corytophanidae;;Basiliscus;;basiliscus;(LINNAEUS, 1758);subsp.;basiliscus;(LINNAEUS, 1758)
Basiliscus_galeritus;Corytophanidae;;Basiliscus;;galeritus;DUMÉRIL, 1851;;;
Basiliscus_plumifrons;Corytophanidae;;Basiliscus;;plumifrons;COPE, 1875;;;
Basiliscus_vittatus;Corytophanidae;;Basiliscus;;vittatus;WIEGMANN, 1828;;;
Batagur_affinis;Geoemydidae;Geoemydinae;Batagur;;affinis;(CANTOR, 1847);;;
Batagur_affinis_affinis;Geoemydidae;Geoemydinae;Batagur;;affinis;(CANTOR, 1847);subsp.;affinis;(CANTOR, 1847)
Batagur_affinis_edwardmolli;Geoemydidae;Geoemydinae;Batagur;;affinis;(CANTOR, 1847);subsp.;edwardmolli;PRASCHAG, HOLLOWAY, GEORGES, PÄCKERT, HUNDSDÖRFER & FRITZ, 2009
Batagur_baska;Geoemydidae;Geoemydinae;Batagur;;baska;(GRAY, 1831);;;
Batagur_borneoensis;Geoemydidae;Geoemydinae;Batagur;;borneoensis;(SCHLEGEL & MÜLLER, 1844);;;
Batagur_dhongoka;Geoemydidae;Geoemydinae;Batagur;;dhongoka;(GRAY, 1834);;;
Batagur_kachuga;Geoemydidae;Geoemydinae;Batagur;;kachuga;(GRAY, 1831);;;
Batagur_trivittata;Geoemydidae;Geoemydinae;Batagur;;trivittata;(DUMÉRIL & BIBRON, 1835);;;
Bauerius_ansorgii;Gekkonidae;;Bauerius;;ansorgii;(BOULENGER, 1907);;;
Bavayia_crassicollis;Diplodactylidae;;Bavayia;;crassicollis;ROUX, 1913;;;
Bavayia_cyclura;Diplodactylidae;;Bavayia;;cyclura;(GÜNTHER, 1872);;;
Bavayia_exsuccida;Diplodactylidae;;Bavayia;;exsuccida;BAUER, WHITAKER & SADLIER, 1998;;;
Bavayia_geitaina;Diplodactylidae;;Bavayia;;geitaina;WRIGHT, BAUER & SADLIER, 2000;;;
Bavayia_goroensis;Diplodactylidae;;Bavayia;;goroensis;BAUER, JACKMAN, SADLIER, SHEA & WHITAKER, 2008;;;
Bavayia_montana;Diplodactylidae;;Bavayia;;montana;ROUX, 1913;;;
Bavayia_nubila;Diplodactylidae;;Bavayia;;nubila;BAUER, SADLIER, JACKMAN & SHEA, 2012;;;
Bavayia_ornata;Diplodactylidae;;Bavayia;;ornata;ROUX, 1913;;;
Bavayia_pulchella;Diplodactylidae;;Bavayia;;pulchella;BAUER, WHITAKER & SADLIER, 1998;;;
Bavayia_robusta;Diplodactylidae;;Bavayia;;robusta;WRIGHT, BAUER & SADLIER, 2000;;;
Bavayia_sauvagii;Diplodactylidae;;Bavayia;;sauvagii;(BOULENGER, 1883);;;
Bavayia_septuiclavis;Diplodactylidae;;Bavayia;;septuiclavis;SADLIER, 1989;;;
Bellatorias_frerei;Scincidae;Egerniinae;Bellatorias;;frerei;(GÜNTHER, 1897);;;
Bellatorias_major;Scincidae;Egerniinae;Bellatorias;;major;(GRAY, 1845);;;
Bellatorias_obiri;Scincidae;Egerniinae;Bellatorias;;obiri;(WELLS & WELLINGTON, 1985);;;
Bipes_biporus;Bipedidae;;Bipes;;biporus;(COPE, 1894);;;
Bipes_canaliculatus;Bipedidae;;Bipes;;canaliculatus;LATREILLE, 1801;;;
Bipes_tridactylus;Bipedidae;;Bipes;;tridactylus;(DUGÈS, 1894);;;
Bitia_hydroides;Homalopsidae;;Bitia;;hydroides;GRAY, 1842;;;
Bitis_albanica;Viperidae;Viperinae;Bitis;;albanica;HEWITT, 1937;;;
Bitis_arietans;Viperidae;Viperinae;Bitis;;arietans;MERREM, 1820;;;
Bitis_arietans_arietans;Viperidae;Viperinae;Bitis;;arietans;MERREM, 1820;subsp.;arietans;(MERREM, 1820)
Bitis_arietans_somalica;Viperidae;Viperinae;Bitis;;arietans;MERREM, 1820;subsp.;somalica;PARKER, 1949
Bitis_armata;Viperidae;Viperinae;Bitis;;armata;(SMITH, 1826);;;
Bitis_atropos;Viperidae;Viperinae;Bitis;;atropos;(LINNAEUS, 1758);;;
Bitis_atropos_atropos;Viperidae;Viperinae;Bitis;;atropos;(LINNAEUS, 1758);subsp.;atropos;(LINNAEUS, 1758)
Bitis_atropos_unicolor;Viperidae;Viperinae;Bitis;;atropos;(LINNAEUS, 1758);subsp.;unicolor;FITZSIMONS, 1959
Bitis_caudalis;Viperidae;Viperinae;Bitis;;caudalis;(SMITH, 1839);;;
Bitis_cornuta;Viperidae;Viperinae;Bitis;;cornuta;(DAUDIN, 1803);;;
Bitis_gabonica;Viperidae;Viperinae;Bitis;;gabonica;DUMÉRIL, BIBRON  & DUMÉRIL, 1854;;;
Bitis_harenna;Viperidae;Viperinae;Bitis;;harenna;GOWER, WADE, SPAWLS, BÖHME, BUECHLEY, SYKES & COLSTON, 2016;;;
Bitis_heraldica;Viperidae;Viperinae;Bitis;;heraldica;(BOCAGE, 1889);;;
Bitis_inornata;Viperidae;Viperinae;Bitis;;inornata;(SMITH, 1838);;;
Bitis_nasicornis;Viperidae;Viperinae;Bitis;;nasicornis;(SHAW & NODDER, 1792);;;
Bitis_parviocula;Viperidae;Viperinae;Bitis;;parviocula;BÖHME, 1976;;;
Bitis_peringueyi;Viperidae;Viperinae;Bitis;;peringueyi;(BOULENGER, 1888);;;
Bitis_rhinoceros;Viperidae;Viperinae;Bitis;;rhinoceros;(SCHLEGEL, 1855);;;
Bitis_rubida;Viperidae;Viperinae;Bitis;;rubida;BRANCH, 1997;;;
Bitis_schneideri;Viperidae;Viperinae;Bitis;;schneideri;(BOETTGER, 1886);;;
Bitis_worthingtoni;Viperidae;Viperinae;Bitis;;worthingtoni;PARKER, 1932;;;
Bitis_xeropaga;Viperidae;Viperinae;Bitis;;xeropaga;HAACKE, 1975;;;
Blaesodactylus_ambonihazo;Gekkonidae;;Blaesodactylus;;ambonihazo;BAUER, GLAW, GEHRING & VENCES, 2011;;;
Blaesodactylus_antongilensis;Gekkonidae;;Blaesodactylus;;antongilensis;(BÖHME & MEIER, 1980);;;
Blaesodactylus_boivini;Gekkonidae;;Blaesodactylus;;boivini;(DUMÉRIL, 1856);;;
Blaesodactylus_microtuberculatus;Gekkonidae;;Blaesodactylus;;microtuberculatus;JONO, BAUER, BRENNAN & MORI, 2015;;;
Blaesodactylus_sakalava;Gekkonidae;;Blaesodactylus;;sakalava;(GRANDIDIER, 1867);;;
Blaesodactylus_victori;Gekkonidae;;Blaesodactylus;;victori;INEICH, GLAW & VENCES, 2016;;;
Blanus_alexandri;Blanidae;;Blanus;;alexandri;SINDACO, KORNILIOS, SACCHI & LYMBERAKIS, 2014;;;
Blanus_aporus;Blanidae;;Blanus;;aporus;WERNER, 1898;;;
Blanus_cinereus;Blanidae;;Blanus;;cinereus;VANDELLI, 1797;;;
Blanus_mettetali;Blanidae;;Blanus;;mettetali;BONS, 1963;;;
Blanus_strauchi;Blanidae;;Blanus;;strauchi;(BEDRIAGA, 1884);;;
Blanus_strauchi_bedriagae;Blanidae;;Blanus;;strauchi;(BEDRIAGA, 1884);subsp.;bedriagae;BOULENGER, 1884
Blanus_strauchi_strauchi;Blanidae;;Blanus;;strauchi;(BEDRIAGA, 1884);subsp.;strauchi;(BEDRIAGA, 1884)
Blanus_tingitanus;Blanidae;;Blanus;;tingitanus;BUSACK, 1988;;;
Blanus_vandellii;Blanidae;;Blanus;;vandellii;CERÍACO & BAUER, 2018;;;
Blythia_hmuifang;Colubridae;Natricinae;Blythia;;hmuifang;VOGEL, LALREMSANGA & VANLALHRIMA, 2017;;;
Blythia_reticulata;Colubridae;Natricinae;Blythia;;reticulata;(BLYTH, 1854);;;
Boaedon_angolensis;Lamprophiidae;;Boaedon;;angolensis;(BOCAGE, 1895);;;
Boaedon_bedriagae;Lamprophiidae;;Boaedon;;bedriagae;BOULENGER, 1906;;;
Boaedon_bocagei;Lamprophiidae;;Boaedon;;bocagei;HALLERMANN, CERÍACO, SCHMITZ, ERNST, CONRADIE, VERBURGT, MARQUES & BAUER, 2020;;;
Boaedon_branchi;Lamprophiidae;;Boaedon;;branchi;HALLERMANN, CERÍACO, SCHMITZ, ERNST, CONRADIE, VERBURGT, MARQUES & BAUER, 2020;;;
Boaedon_capensis;Lamprophiidae;;Boaedon;;capensis;DUMÉRIL, BIBRON & DUMÉRIL, 1854;;;
Boaedon_fradei;Lamprophiidae;;Boaedon;;fradei;HALLERMANN, CERÍACO, SCHMITZ, ERNST, CONRADIE, VERBURGT, MARQUES & BAUER, 2020;;;
Boaedon_fuliginosus;Lamprophiidae;;Boaedon;;fuliginosus;(BOIE, 1827);;;
Boaedon_geometricus;Lamprophiidae;;Boaedon;;geometricus;(SCHLEGEL, 1837);;;
Boaedon_lineatus;Lamprophiidae;;Boaedon;;lineatus;DUMÉRIL, BIBRON  & DUMÉRIL, 1854;;;
Boaedon_littoralis;Lamprophiidae;;Boaedon;;littoralis;TRAPE & MEDIANNIKOV, 2016;;;
Boaedon_longilineatus;Lamprophiidae;;Boaedon;;longilineatus;TRAPE & MEDIANNIKOV, 2016;;;
Boaedon_maculatus;Lamprophiidae;;Boaedon;;maculatus;PARKER, 1932;;;
Boaedon_mendesi;Lamprophiidae;;Boaedon;;mendesi;CERÍACO, ARELLANO, JADIN, MARQUES, PARRINHA & HALLERMANN, 2021;;;
Boaedon_mentalis;Lamprophiidae;;Boaedon;;mentalis;(GÜNTHER, 1888);;;
Boaedon_olivaceus;Lamprophiidae;;Boaedon;;olivaceus;(DUMÉRIL, 1856);;;
Boaedon_paralineatus;Lamprophiidae;;Boaedon;;paralineatus;TRAPE & MEDIANNIKOV, 2016;;;
Boaedon_perisilvestris;Lamprophiidae;;Boaedon;;perisilvestris;TRAPE & MEDIANNIKOV, 2016;;;
Boaedon_radfordi;Lamprophiidae;;Boaedon;;radfordi;GREENBAUM, PORTILLO, JACKSON & KUSAMBA, 2015;;;
Boaedon_subflavus;Lamprophiidae;;Boaedon;;subflavus;TRAPE & MEDIANNIKOV, 2016;;;
Boaedon_upembae;Lamprophiidae;;Boaedon;;upembae;(LAURENT, 1954);;;
Boaedon_variegatus;Lamprophiidae;;Boaedon;;variegatus;(BOCAGE, 1867);;;
Boaedon_virgatus;Lamprophiidae;;Boaedon;;virgatus;(HALLOWELL, 1854);;;
Boa_constrictor;Boidae;Boinae;Boa;;constrictor;LINNAEUS, 1758;;;
Boa_constrictor_constrictor;Boidae;Boinae;Boa;;constrictor;LINNAEUS, 1758;subsp.;constrictor;LINNAEUS, 1758
Boa_constrictor_longicauda;Boidae;Boinae;Boa;;constrictor;LINNAEUS, 1758;subsp.;longicauda;PRICE & RUSSO, 1991
Boa_constrictor_occidentalis;Boidae;Boinae;Boa;;constrictor;LINNAEUS, 1758;subsp.;occidentalis;PHILIPPI, 1873
Boa_constrictor_ortonii;Boidae;Boinae;Boa;;constrictor;LINNAEUS, 1758;subsp.;ortonii;COPE, 1877
Boa_imperator;Boidae;Boinae;Boa;;imperator;DAUDIN, 1803;;;
Boa_imperator_imperator;Boidae;Boinae;Boa;;imperator;DAUDIN, 1803;subsp.;imperator;DAUDIN, 1803
Boa_imperator_sabogae;Boidae;Boinae;Boa;;imperator;DAUDIN, 1803;subsp.;sabogae;(BARBOUR, 1906)
Boa_nebulosa;Boidae;Boinae;Boa;;nebulosa;(LAZELL, 1964);;;
Boa_orophias;Boidae;Boinae;Boa;;orophias;LINNAEUS, 1758;;;
Boa_sigma;Boidae;Boinae;Boa;;sigma;(SMITH, 1943);;;
Bogertophis_rosaliae;Colubridae;Colubrinae;Bogertophis;;rosaliae;(MOCQUARD, 1899);;;
Bogertophis_subocularis;Colubridae;Colubrinae;Bogertophis;;subocularis;(BROWN, 1901);;;
Bogertophis_subocularis_amplinotus;Colubridae;Colubrinae;Bogertophis;;subocularis;(BROWN, 1901);subsp.;amplinotus;WEBB, 1990
Bogertophis_subocularis_subocularis;Colubridae;Colubrinae;Bogertophis;;subocularis;(BROWN, 1901);subsp.;subocularis;(BROWN, 1901)
Boiga_andamanensis;Colubridae;Colubrinae;Boiga;;andamanensis;(WALL, 1909);;;
Boiga_angulata;Colubridae;Colubrinae;Boiga;;angulata;(PETERS, 1861);;;
Boiga_barnesii;Colubridae;Colubrinae;Boiga;;barnesii;(GÜNTHER, 1869);;;
Boiga_beddomei;Colubridae;Colubrinae;Boiga;;beddomei;(WALL, 1909);;;
Boiga_bengkuluensis;Colubridae;Colubrinae;Boiga;;bengkuluensis;ORLOV, KUDRYAVTZEV, RYABOV & SHUMAKOV, 2003;;;
Boiga_bourreti;Colubridae;Colubrinae;Boiga;;bourreti;TILLACK, ZIEGLER & KHAC QUYET, 2004;;;
Boiga_ceylonensis;Colubridae;Colubrinae;Boiga;;ceylonensis;(GÜNTHER, 1858);;;
Boiga_cyanea;Colubridae;Colubrinae;Boiga;;cyanea;(DUMÉRIL, BIBRON  & DUMÉRIL, 1854);;;
Boiga_cynodon;Colubridae;Colubrinae;Boiga;;cynodon;(BOIE, 1827);;;
Boiga_dendrophila;Colubridae;Colubrinae;Boiga;;dendrophila;(BOIE, 1827);;;
Boiga_dendrophila_annectens;Colubridae;Colubrinae;Boiga;;dendrophila;(BOIE, 1827);subsp.;annectens;(BOULENGER, 1896)
Boiga_dendrophila_dendrophila;Colubridae;Colubrinae;Boiga;;dendrophila;(BOIE, 1827);subsp.;dendrophila;(BOIE, 1827)
Boiga_dendrophila_divergens;Colubridae;Colubrinae;Boiga;;dendrophila;(BOIE, 1827);subsp.;divergens;TAYLOR, 1922
Boiga_dendrophila_gemmicincta;Colubridae;Colubrinae;Boiga;;dendrophila;(BOIE, 1827);subsp.;gemmicincta;(DUMÉRIL, BIBRON & DUMÉRIL, 1854)
Boiga_dendrophila_latifasciata;Colubridae;Colubrinae;Boiga;;dendrophila;(BOIE, 1827);subsp.;latifasciata;(BOULENGER, 1896)
Boiga_dendrophila_levitoni;Colubridae;Colubrinae;Boiga;;dendrophila;(BOIE, 1827);subsp.;levitoni;GAULKE, DEMEGILLO & VOGEL, 2005
Boiga_dendrophila_multicincta;Colubridae;Colubrinae;Boiga;;dendrophila;(BOIE, 1827);subsp.;multicincta;(BOULENGER, 1896)
Boiga_dendrophila_occidentalis;Colubridae;Colubrinae;Boiga;;dendrophila;(BOIE, 1827);subsp.;occidentalis;BRONGERSMA, 1934
Boiga_dightoni;Colubridae;Colubrinae;Boiga;;dightoni;(BOULENGER, 1894);;;
Boiga_drapiezii;Colubridae;Colubrinae;Boiga;;drapiezii;(BOIE, 1827);;;
Boiga_flaviviridis;Colubridae;Colubrinae;Boiga;;flaviviridis;VOGEL & GANESH, 2013;;;
Boiga_forsteni;Colubridae;Colubrinae;Boiga;;forsteni;(DUMÉRIL, BIBRON  & DUMÉRIL, 1854);;;
Boiga_gocool;Colubridae;Colubrinae;Boiga;;gocool;(GRAY, 1834);;;
Boiga_guangxiensis;Colubridae;Colubrinae;Boiga;;guangxiensis;WEN, 1998;;;
Boiga_hoeseli;Colubridae;Colubrinae;Boiga;;hoeseli;RAMADHAN, ISKANDAR & SUBASRI, 2010;;;
Boiga_irregularis;Colubridae;Colubrinae;Boiga;;irregularis;(BECHSTEIN, 1802);;;
Boiga_jaspidea;Colubridae;Colubrinae;Boiga;;jaspidea;(DUMÉRIL, BIBRON  & DUMÉRIL, 1854);;;
Boiga_kraepelini;Colubridae;Colubrinae;Boiga;;kraepelini;STEJNEGER, 1902;;;
Boiga_melanota;Colubridae;Colubrinae;Boiga;;melanota;(BOULENGER, 1896);;;
Boiga_multifasciata;Colubridae;Colubrinae;Boiga;;multifasciata;(BLYTH, 1861);;;
Boiga_multomaculata;Colubridae;Colubrinae;Boiga;;multomaculata;(BOIE, 1827);;;
Boiga_nigriceps;Colubridae;Colubrinae;Boiga;;nigriceps;(GÜNTHER, 1863);;;
Boiga_nigriceps_brevicauda;Colubridae;Colubrinae;Boiga;;nigriceps;(GÜNTHER, 1863);subsp.;brevicauda;SMITH, 1926
Boiga_nigriceps_nigriceps;Colubridae;Colubrinae;Boiga;;nigriceps;(GÜNTHER, 1863);subsp.;nigriceps;(GÜNTHER, 1863)
Boiga_nuchalis;Colubridae;Colubrinae;Boiga;;nuchalis;(GÜNTHER, 1875);;;
Boiga_ochracea;Colubridae;Colubrinae;Boiga;;ochracea;(THEOBALD, 1868);;;
Boiga_ochracea_ochracea;Colubridae;Colubrinae;Boiga;;ochracea;(THEOBALD, 1868);subsp.;ochracea;(THEOBALD, 1868)
Boiga_ochracea_stoliczkae;Colubridae;Colubrinae;Boiga;;ochracea;(THEOBALD, 1868);subsp.;stoliczkae;(WALL, 1909)
Boiga_ochracea_walli;Colubridae;Colubrinae;Boiga;;ochracea;(THEOBALD, 1868);subsp.;walli;SMITH, 1943
Boiga_philippina;Colubridae;Colubrinae;Boiga;;philippina;(PETERS, 1867);;;
Boiga_quincunciata;Colubridae;Colubrinae;Boiga;;quincunciata;(WALL, 1908);;;
Boiga_saengsomi;Colubridae;Colubrinae;Boiga;;saengsomi;NUTAPHAND, 1985;;;
Boiga_schultzei;Colubridae;Colubrinae;Boiga;;schultzei;TAYLOR, 1923;;;
Boiga_siamensis;Colubridae;Colubrinae;Boiga;;siamensis;NUTAPHAND, 1971;;;
Boiga_tanahjampeana;Colubridae;Colubrinae;Boiga;;tanahjampeana;ORLOV & RYABOV, 2002;;;
Boiga_thackerayi;Colubridae;Colubrinae;Boiga;;thackerayi;GIRI, DEEPAK, CAPTAIN, PAWAR & TILLACK, 2019;;;
Boiga_trigonata;Colubridae;Colubrinae;Boiga;;trigonata;(SCHNEIDER, 1802);;;
Boiga_trigonata_melanocephala;Colubridae;Colubrinae;Boiga;;trigonata;(SCHNEIDER, 1802);subsp.;melanocephala;(ANNANDALE, 1904)
Boiga_trigonata_trigonata;Colubridae;Colubrinae;Boiga;;trigonata;(SCHNEIDER, 1802);subsp.;trigonata;(SCHNEIDER, 1802)
Boiga_wallachi;Colubridae;Colubrinae;Boiga;;wallachi;DAS, 1998;;;
Boiga_westermanni;Colubridae;Colubrinae;Boiga;;westermanni;(REINHARDT, 1863);;;
Boiga_whitakeri;Colubridae;Colubrinae;Boiga;;whitakeri;GANESH, MALLIK, ACHYUTHAN, SHANKER & VOGEL, 2021;;;
Boiruna_maculata;Colubridae;Dipsadinae;Boiruna;;maculata;(BOULENGER, 1896);;;
Boiruna_sertaneja;Colubridae;Dipsadinae;Boiruna;;sertaneja;ZAHER, 1996;;;
Bolyeria_multocarinata;Bolyeriidae;;Bolyeria;;multocarinata;(BOIE, 1827);;;
Borikenophis_portoricensis;Colubridae;Dipsadinae;Borikenophis;;portoricensis;(REINHARDT & LÜTKEN, 1862);;;
Borikenophis_portoricensis_anegadae;Colubridae;Dipsadinae;Borikenophis;;portoricensis;(REINHARDT & LÜTKEN, 1862);subsp.;anegadae;(BARBOUR, 1917)
Borikenophis_portoricensis_aphantus;Colubridae;Dipsadinae;Borikenophis;;portoricensis;(REINHARDT & LÜTKEN, 1862);subsp.;aphantus;(SCHWARTZ, 1966)
Borikenophis_portoricensis_nicholsi;Colubridae;Dipsadinae;Borikenophis;;portoricensis;(REINHARDT & LÜTKEN, 1862);subsp.;nicholsi;(GRANT, 1937)
Borikenophis_portoricensis_portoricensis;Colubridae;Dipsadinae;Borikenophis;;portoricensis;(REINHARDT & LÜTKEN, 1862);subsp.;portoricensis;(REINHARDT & LÜTKEN, 1862)
Borikenophis_portoricensis_richardi;Colubridae;Dipsadinae;Borikenophis;;portoricensis;(REINHARDT & LÜTKEN, 1862);subsp.;richardi;(GRANT, 1946)
Borikenophis_prymnus;Colubridae;Dipsadinae;Borikenophis;;prymnus;(SCHWARTZ, 1966);;;
Borikenophis_sanctaecrucis;Colubridae;Dipsadinae;Borikenophis;;sanctaecrucis;(COPE, 1862);;;
Borikenophis_variegatus;Colubridae;Dipsadinae;Borikenophis;;variegatus;(SCHMIDT, 1926);;;
Bothriechis_aurifer;Viperidae;Crotalinae;Bothriechis;;aurifer;(SALVIN, 1860);;;
Bothriechis_bicolor;Viperidae;Crotalinae;Bothriechis;;bicolor;(BOCOURT, 1868);;;
Bothriechis_guifarroi;Viperidae;Crotalinae;Bothriechis;;guifarroi;TOWNSEND, MEDINA-FLORES, WILSON, JADIN & AUSTIN, 2013;;;
Bothriechis_lateralis;Viperidae;Crotalinae;Bothriechis;;lateralis;PETERS, 1862;;;
Bothriechis_marchi;Viperidae;Crotalinae;Bothriechis;;marchi;(BARBOUR & LOVERIDGE, 1929);;;
Bothriechis_nigroviridis;Viperidae;Crotalinae;Bothriechis;;nigroviridis;PETERS, 1859;;;
Bothriechis_nubestris;Viperidae;Crotalinae;Bothriechis;;nubestris;DOAN, MASON, CASTOE, SASA & PARKINSON, 2016;;;
Bothriechis_rowleyi;Viperidae;Crotalinae;Bothriechis;;rowleyi;(BOGERT, 1968);;;
Bothriechis_schlegelii;Viperidae;Crotalinae;Bothriechis;;schlegelii;(BERTHOLD, 1846);;;
Bothriechis_supraciliaris;Viperidae;Crotalinae;Bothriechis;;supraciliaris;(TAYLOR, 1954);;;
Bothriechis_thalassinus;Viperidae;Crotalinae;Bothriechis;;thalassinus;CAMPBELL & SMITH, 2000;;;
Bothrochilus_boa;Pythonidae;;Bothrochilus;;boa;(SCHLEGEL, 1837);;;
Bothrocophias_andianus;Viperidae;Crotalinae;Bothrocophias;;andianus;(AMARAL, 1923);;;
Bothrocophias_campbelli;Viperidae;Crotalinae;Bothrocophias;;campbelli;(FREIRE-LASCANO, 1991);;;
Bothrocophias_colombianus;Viperidae;Crotalinae;Bothrocophias;;colombianus;(RENDAHL & VESTERGREN, 1940);;;
Bothrocophias_hyoprora;Viperidae;Crotalinae;Bothrocophias;;hyoprora;(AMARAL, 1935);;;
Bothrocophias_lojanus;Viperidae;Crotalinae;Bothrocophias;;lojanus;(PARKER, 1930);;;
Bothrocophias_microphthalmus;Viperidae;Crotalinae;Bothrocophias;;microphthalmus;(COPE, 1875);;;
Bothrocophias_myersi;Viperidae;Crotalinae;Bothrocophias;;myersi;GUTBERLET & CAMPBELL, 2001;;;
Bothrolycus_ater;Lamprophiidae;;Bothrolycus;;ater;GÜNTHER, 1874;;;
Bothrophthalmus_brunneus;Lamprophiidae;;Bothrophthalmus;;brunneus;GÜNTHER, 1863;;;
Bothrophthalmus_lineatus;Lamprophiidae;;Bothrophthalmus;;lineatus;PETERS, 1863;;;
Bothrops_alcatraz;Viperidae;Crotalinae;Bothrops;;alcatraz;MARQUES, MARTINS & SAZIMA, 2002;;;
Bothrops_alternatus;Viperidae;Crotalinae;Bothrops;;alternatus;DUMÉRIL, BIBRON  & DUMÉRIL, 1854;;;
Bothrops_ammodytoides;Viperidae;Crotalinae;Bothrops;;ammodytoides;LEYBOLD, 1873;;;
Bothrops_asper;Viperidae;Crotalinae;Bothrops;;asper;(GARMAN, 1883);;;
Bothrops_atrox;Viperidae;Crotalinae;Bothrops;;atrox;(LINNAEUS, 1758);;;
Bothrops_ayerbei;Viperidae;Crotalinae;Bothrops;;ayerbei;FOLLECO-FERNANDEZ, 2010;;;
Bothrops_barnetti;Viperidae;Crotalinae;Bothrops;;barnetti;PARKER, 1938;;;
Bothrops_bilineatus;Viperidae;Crotalinae;Bothrops;;bilineatus;(WIED-NEUWIED, 1821);;;
